source,question,answer,rating
,       #   #   ## ##   # ##  #  #  # ##     # # # ##    # #  ## #  ###S#    #      ##   ## ## ## ####  #    ##    #  #  #    ##  # ## ### # # ## #    # #       #   # #     # ## ##    ### # #      #    # #   # #  #    #  ####   ##   #      ### ##  ##     #  ##  ### # #     #   ##  # ## # ###  ## ## #     ##    # # # # #   # #    # #         G   # # ##  #    #       #   ##    ## #   ##  # # #  #   ##    ##  #    #    ##   ###   # # # ##  # ####           ##  #    # ##  #  #     #     # ###  ## ##  ##     ##   #  ###  #   # # ##  ##   #  ##      #     ##  #   #   ####   #### #  # #       #   # #          #   #    ## ## #  # ##  #   ## ### #     ####    #   #          #     # #   ##   # ## # #        #  # #    #   ## #      # #  ##  # # #  # ##  # #  #  ##  ## ## ####    # # ####    ##  #  #   #  #        #   ## ##    #  # #   ##   #    # #  # #   ## #    #   #   ##  #   ##                ##,       #   #   ## ##   # ##  #  #  # ## ooo # # # ##oooo# #  ## #  ###S#ooo #oooooo##o  ## ## ## ####  #oooo##    #oo#  #    ##  # ## ### # # ## #o   # #       #   # #     # ##o##    ### # #      #    # #  o# #  #    #  ####   ##   #   ooo### ##  ##     #  ##  ### # #o    #   ##  # ## # ###  ## ##o#     ##    # # # # #   # #  o # #   ooooooG   # # ##  #  oo#    ooo#   ##    ## #   ## o# # #oo#   ##    ##  #    #  o ##  o###   # # # ##  # #### o     o   ##  #    # ##  #  # o   # oo  # ###  ## ##  ##    o##   #o ###  #   # # ##  ## oo#  ##oo    #     ##  #   # oo####  o#### #  # #       #  o# #    oo    #   #    ## ## #o # ##  #o  ## ### #     #### ooo#   # ooooo    #     # #   ##o  # ## # #oooooo  #  # #    #o  ## #      # #o ##  # # #  #o##  # #  #  ## o## ## ####   o# # ####    ## o#  #   #  #  o     #   ## ## o  #  # #   ##o  #    # #  # #o  ## #    #  o#   ##  #   ## ooooooooooooooo##,110
, #  #  ##  ##  ###    ##    ##  ##     ##    #  # #####   # # #    # #   # #     # #          #  #    ## ###    ###  ##  # ##  # #    #   ##  # # #   #    ####       #    # # #   #   #      #         # #  #  # # # #     ##     #   ###      G  #  #    ##  # ##      # #  ####   # ##   #   #  #   #    #  #   ###  #  ##  ###    ## #   #####    ## ## #     ##########    # # # # #### ##        #     S#  # #     #####   #   #  # # #   ##        # #  ## ## # # #####   #        #   ####   # ##    ###  #   #  # ## #      # #### # #  # #   # # ##  # #### ## #  ## ##  #   ##### ##### # # ### #  # #    ####  ###  # #   #   # ## #  #  #  #   ##  #  #  #   ####    ##  ##  ##  ## ##   #     # #      #  #   ## ##  #     ## #  #    # # #   ## #  # #    #     # # #   #   #  #   ##     #  #    #  #        #  #      #   # #    ## # ##    #             #  #  #      #  ####     ##     # ###  ### #  ### #      , #  #  ##  ##  ###    ##    ##  ##     ##    #  # #####   # # #    # #   # #     # #          #  #    ## ###    ###  ##  # ##  # #    #   ##  # # #   # ooo####ooo    #    # # #   # oo#oooooo#oooooooo # #  #  # #o# #     ##     #oo ###      Go #  #    ##  # ##oooo  # #  ####   # ##   #   #  #o  #    #  #   ###  #  ##  ###o   ## #   #####    ## ## #   oo##########    # # # # #### ##oo      # ooooS#  # #     #####oo #   #oo# # #   ##        # #o ## ##o# # #####   #        #oo ####o  # ##    ###  #   #  #o## # o    # #### # #  # #   #o# ## o# #### ## #  ## ##  #  o#####o##### # # ### #  # #  oo####oo###  # #   #   # ## # o#  # o#   ##  #  #  #   #### ooo## o##  ##  ## ##   #     # #o   o #  #ooo## ##  # ooo ## #o # oo # #o#oo ## #  #o#oo  #oo   #o# # o #o  #  #  o##ooooo#  # ooo# o# oooooo #oo#      #   # #oooo## # ##oooo#             #  #  #      #  ####     ##     # ###  ### #  ### #      ,115
,  ####  #  # ###### # # ## #     ######  ## #         #     # ###  ####      ###  #  ###  ## ### ## #       # ##  #  #          ## ###  #  # # # ### ###      # #### #   # ## ## # #  #  # # #  ##   # #  ## ##    ### # #        #  #    ###            #  ## #          # #   #  #  #   #    # ##   ## ## # #       #   ###       #     # ##  #  #    # #    ##       #  #     ##### # ##   ###       #  ## # #####   # ## # ###        #        ### ## ##    #  ##   ## ##   ## #    #       # # #  #  #### # #  #  #  ##      # # ### # ##  # #    ##  ###  #  # S     # # #  ## ## ##   #  #        #   ## ###       #    #  #      ##  ####   #  ##   ## #    ###   ##   #   ###   #  #  #   ### #  G##    # ## #  # ## # #  #    # #  # ##   #           # ##   ###  # # #    #  #  #  ## ##    #     # # ####     # # ##  #  ### ## ## #      # ## #  # #  # #  #   ###      ####           # ##    #      # #  #   ##      ,  ####  #  # ###### # # ## #     ######  ## #         #     # ###  ####      ###  #  ###  ## ### ## #       # ##  #  #          ## ###  #  # # # ### ###      # #### #   # ## ## # #  #  # # #  ##   # #  ## ##    ### # #        #  #    ###            #  ## #ooo       # #   #  #  #ooo#oooo#o##   ## ## # #     oo#ooo### oooooo#     # ##  # o#    # #    ##ooo    #  #ooooo##### # ##   ###oooo   # o## # #####   # ## # ###oo    o #        ### ## ##    #o ## oo## ##   ## #    #      o# # #o #  #### # #  #  #  ##oo    #o# ### # ##  # #    ##oo###  #o # S     # # #  ## ##o##   # o#  ooo   #   ## ###  o    #  o #  #o     ##  ####  o#  ## oo## # oo ###   ##   # o ### oo#  #  #oo ### # oG## oo # ##o#  # ## #o#  #   o# # o# ##  o# oooooooo  # ## o ###o # # #oooo#  #  #  ## ##o   #ooo  # # ####     # # ## o#  ###o## ## #      # ## #  #o#  # #oo#   ###      ####    oooo   #o##    #      # #  #   ##oooooo,112
,   # #    ####      #  # #    # #    #  # # ###  ##   #   #   #      #     #     # ###  #  ## #   ##      # #  ##   # #      ##     ##    #      #    # #    ##   ####  # ##   ##  ## #  ## ## #### # ##   ##G #     #  ##     #  ###  # ##    #   #   # #  #  # #S   #    #    #   ## #   ## ##   #  #         #  ### # ##   # # #   #  #  #    #       #  ###   #     # ###   # ## ### #### ## ## ##  ##   #   ##  #  ## #   #   #     ### ## # ##  #       # #   #  ## #  # # # #  #  ## #        ## #   # ##  #   # # # #  ## ######  ####    ##    ##       ###     #  # ##      #  #     #   #  # ## #    # ####      # # ## # #       ## ###   ##    #    #   # #  # #   #   #   ###  #      # #      ## # #  #### #    ##     #        #  #  ###   ## #    #   #      # # #     #  #### #       # # #  #   # # # # #    ##      ## #    #       #  ###  ##  ##  ####    ###  # #     # ## ###   #    #  ####  ###### #     #,   # #    ####      #  # #    # #    #  # # ###  ##   #   #   #ooo   #     # ooo # ###  #  ##o#ooo## oooo #o#o ##   # #    o ##ooooo##oooo#oooo  #    # #o   ##   ####  # ##o  ##  ## #oo## ## #### # ##ooo##G #     #o ##     #  ### o# ##o   #   #o  # #  #  # #Soo #  o #    # oo## #   ## ##   #  #o        #o ### # ##   # # #  o#  #  #  o #       #  ###   #ooo  # ###o  # ## ### #### ## ##o##  ##oo #   ##  #  ## #   # o #    o### ## # ##  #       #o#   # o## #  # # # #  #  ## #ooo   oo## #   # ##  #   # # # #o ##o######  ####    ##    ##oo   o ###     #  # ##      # o#   o #   #  # ## #    # ####o    o# # ## # #       ## ### o ## o  #    #   # #  # #   #oo # oo###  #  oooo# #ooo   ##o# #oo#### # ooo##ooooo#ooooooo # o#  ### oo## #    #   #      #o# # oooo#  #### #       # # #oo# oo# # # # #    ##      ## #oooo#       #  ###  ##  ##  ####    ###  # #     # ## ###   #    #  ####  ###### #     #,124
,   #  # #       ####   #     #  #     ###        # #    # #  #   ### ##       #    #    ## ###  #   #  ###          ###     ##    #  #  ###      ## # #  #      ## ##  ##     #  ## ##   #   #  #####     # # #  ## #      #  # ##        #    # # ###    ##  # ##  ##     #    ##  #     ##  ## #     ###   ###  ##  #  # #    #    ####        # #   #    # #  #  ###  #   ##   ##    ##  ## #  # # #    #   ## # ##   # #     ## ##   # #    ##  # # # ##   ##   # # #   #   ####   ##  #  #   # #  ##   #### ## #  #        ### #          ###  # ### # # #  ##   ### ######    # ##    #   ## ## ##   # # # G#    #  # #       ##   # #   #  ###   #  # ##### ###    ##      #  #  # #   ###       #  ### ####     #  # #  # # # ### ###       #   # # # # # ##     # ###  #   # #  #    ###  ## # #     # ####  #          ## ###      ##         ##    ##        ##    ##  ##    #  #  ## ## S    ##  ###   # #   # ### #### ,   #  # #       ####   #     #  #     ###        # #    # #  #   ### ##       #    #    ## ###  #   #  ###          ###     ##    #  #  ###      ## # #  #      ## ##  ##     #  ## ##   #   #  #####     # # #  ## #      #  # ##   oooo #    # # ###    ##  # ##oo##o    #    ##  #  ooo##  ##o#  o  ###   ###  ##oo#o # # oo # o  ####        #o# oo# ooo# # o#  ###  #   ## o ##oooo##  ##o#  # # #    #  o## # ##   # #ooo  ## ##   # #o   ##  # # # ##o  ##   # # # oo#   ####   ## o#  #   # #  ##o  #### ## #  #oooooo  ### #  o       ###  # ### #o# #  ## oo### ######    # ##oo  #ooo##o## ##   # # #oG#oooo#  #o#oooo   ##   # #  o# o###   #o # ##### ###    ##oooo  #  # o# #   ###       #  ### ####  o  #  # #  # # # ### ###    ooo#   # # # # # ##oooo # ### o#   # #  #    ### o##o# #    o# ####  #  oooooooo##o###    oo##ooooooooo##    ## ooooo  ##oooo##  ##    #  #  ## ##oS    ##  ###   # #   # ### #### ,119
,#  #  #  #        #### ###       #  # ###  #      #### #  #   ####    #     ###### ##  #  #S   #  # #  #           #    ##  ## #   #### ## # #  ## # #  #  # ## #  #       #   #        # ### ## #   ### ### ## #    #    #          ## ##    # #  # ##  #      #     # ##  #   #  # #  ## # #   #### # # # # # #   #  #  # ###### #  #     # ######    #     #     #    #       #  ##  #            # ##      #   #     ####    # # #  # ###  ##  # ##   #  ## ## #   #  ###   ###     #  ## #    #  ####  ###  ##     ##   #  ## #  ###     #  ####  # #  ### # #  #      ####    # ##### ###          ## # #  #   ## ##    ######   ##   ## ### ##     #     #  ## ## ### #  ###  # #   ##     ####   ####       # #    ###               ###   # #   #  ###   #   # #  #         #G# #   ###### #  #   ##  ##      #  #     # ##  ##    ##  #   ##### # #   #   # # #   # #  #      ####   ## #     ##     #       # #  ###    #,#  #  #  #        #### ###       #  # ###  #      #### #  #   ####    #     ###### ##  #  #So  #  # #  #      ooo  #    ##oo## #   #### ## #o#o ## # #  #o # ## #  #  ooooo#ooo#      oo# ### ## #  o### ###o## #   o#oooo#      oo  ## ##ooo # #oo#o##oo#  oooo#     # ##oo#  o#oo# #oo##o# #   #### # #o# #o#o#   #oo#o # ###### #  #o  oo#o######ooo #     #     #o  o# o     #  ##  # oooooooooo #o##o     #   #ooooo####    # #o# o# ###  ##oo# ##   #  ## ##o#oo #  ###ooo###     #  ## # ooo#  #### o###  ##     ##   #  ## #  ###o    #  ####  # #  ### # #  # o    ####    # ##### ###ooooooo   ## # #  #   ## ##   o######   ##   ## ### ##     #o    #  ## ## ### #  ###  # # o ##     ####   ####       # #oo  ###               ###   # #ooo#  ###   #   # #  #         #G# #   ###### #  #   ##  ##      #  #     # ##  ##    ##  #   ##### # #   #   # # #   # #  #      ####   ## #     ##     #       # #  ###    #,114
,  ##   ####  #  ### #####       # #    ##    ## #  # #   #### # # #    #    ###   #   #    # ##   ###  ## ### ###  #   ##  # ####     # ###### # #  # ## ##         #   ### #   ###     #  #   # ##  #  #### #   # ##   ### ## # #  ##   #   ##   #  ##    ## ###     ##  #    #   # ###  # # #  ## ### ##    ##   ## #     ##  #    ## # # ##  # #####     #  #  ## # #  # #   #  ##  #     #### ##     ## #  ##  # #  #     #### ## ###   # ##  # # #####     #    ######      ## ## # #    #     #     # ## # ##   # # #       #  # #      #### #     # ##  # #  #  ##  ##       #  # #         #  # #  ##    #  ## # # #  #   ###    #    # ### ##   # ##### #  # #  # ###      ##  ###  # #   ##   #    ###  # ##  #    # ####       # ##### S ## ####  ##    #  #  #     # # #      # #  G     #    #             ###   ##### #     ##  ##  # #  # ##  ##  # #   #       ###    ##  #  #   ##  #    ### #      ## ### ##      ,  ##   ####  #  ### #####       # #    ##    ## #  # #   #### # # #    #    ###   #   #    # ##   ###  ## ### ###  #   ##  # ####     # ###### # #  # ## ## ooo     #   ### #   ### oooo#oo#oo # ##  #  #### #   #o##ooo###o## # #  ##   #   ## o #  ##  oo## ###     ##  #   o#   # ###oo# # #  ## ### ##  oo##   ## #ooo  ##  #    ## # #o##  # #####oooo #  #  ## # # o# #   #  ##  #oooo #### ##   o ## #  ##  # #  #ooooo#### ##o###   # ##  # # #####oo   #  o ######ooo   ## ## # #oo  #  o  # oooo#o## # ##   # #o#    o  # o# # ooo  #### # ooo # ##o # #o #  ##o ##     oo#  # # oooooo  #  #o#  ##  oo#  ## # # #  #   ###o   #oooo# ### ##   # ##### # o# # o# ###      ##  ###  # #oo ## o #    ###  # ##  #    #o#### o     # ##### S ## ####oo##   o#  #  #     #o# #     o# #  Go    #    #   oooooooooo###   ##### #     ##  ##  # #  # ##  ##  # #   #       ###    ##  #  #   ##  #    ### #      ## ### ##      ,111
,#    # #     ###        # # ###    ######     # # #       ##      #  # ##     ## # #      #    # ## ##  # #    ###  #  # ##### # #  #   #     #    # ### ##     ##  #  ##     # # # ##### #       ########   ## #  # ## #   # #    #  ## # # ##    #   # #   ### #    #   #    #   ###    # # # ####  # # # #  #  ## #  ## ## ######     ###  #  ###  # # ### # # ## ## # # # #  ### # ####  ## #           #    ##  # # #   S# #      ###  #  ###  # ## #   ##         ### ## ## #   # #     # #  #    ####           # ##  # #   #  ##     # #  #   #  #     #     # ## #   ## #   #####    ###### ### #    #      ##    #   # #  ####    #  #   # ##    ##  #  #   # # #   #  ### # # #  #  # # #  # #  ##  #     ##  ##    #   # ###G   #   # #          # # #### ## #    #   ## #  ##   ##  # ##   ## ##  ## #     #          #  #    ####    ##  ## ##  #  #  #       ##   # #### # # # #    # # #   ####   ##  # ##  ## ### #,#    # #     ###        # # ###    ######     # # #       ##      #  # ##  ooo## # #      #    # ## ##  #o#o   ###  #  # ##### # #  #ooo#ooo  #    # ### ##ooo  ## o#  ##oooo # # # #####o#ooooooo########ooo## #  # ##o#   # #    #  ## #o# ##    #oo # #   ### #    # oo#    #  o###    # # # ####  #o# # #  #oo## #  ## ## ###### oo  ###  #o ###  # # ### # # ##o## # # #o#  ### # ####  ## # oo    oooo#    ##  # # #   S# #o    o###  #  ###  # ## # o ##o    o   ### ## ## #   # #ooooo# # o#    ####  oooooooo # ##  # #o  #  ##ooooo# #  #oo #  #    o#     #o## #   ## #o  #####  o ######o### #    # o    ##   o#   # #o ####    # o#   # ## o  ##  #o #   # # # o #  ### #o# #  # o# # #  # # o##  #   oo##  ## o  #   # ###G   #   #o#oooooooo  # # #### ## #    #ooo## #  ##   ##  # ##   ## ##  ## #     #          #  #    ####    ##  ## ##  #  #  #       ##   # #### # # # #    # # #   ####   ##  # ##  ## ### #,110
,  #     #  ##  #  ####   #   # ###  ## ###    # #### # #  #  #    # # ##    #    #   ## # ##S ##       ###   #    # ##  #       # #   ###    #     ###   ##  ##  #       #    ## #   ##  ## ##  # #      #     #   #   # #    ###  ##   # #   # #   ## ###   # ## ####  #  # ###  ##    # ##   # ##   ##  #   #####   ######  #  # ## #  ## ###  ####   ##    ### ####   ##  # ##  ##  ####  #  ##            ###     # # #   ##         # ##  #    #  ##   ## ####    #  ##### #   ## # #          ### # #    #     #    # #   #  ## ## ##  #  #  #  # ##  #### #  #    #  ##   # ##   ####    #G##     #  #  ## #  #  #    # #      #  ###   ## # ####    ##  # #  ## # # # #    ### ##   ## ##   ####### #       #  # #      # # #   ## #  ### ##   ###     ### ##    #  #    # #     ##   ##         #    #        # #   ##    ##     #    #  #  ## #   ##    #   # ##  #  #### # #      # #  #         ##  ####   # # # # #    ,  #     #  ##  #  ####   #   # ###  ## ###    # #### # #  #  #    # # ##    #    #   ## # ##S ## ooooo ###   #    # ##  # oooooo# #oo ###    #     ###   ##  ##  #oooo   #ooo ## #   ##  ## ##  # #oooooo#oooo #   #   # #    ###  ##   # #o  # #   ## ###   # ## ####  #oo# ###  ##    # ##   # ##   ##oo#   #####   ######  #  # ## #oo## ###  ####   ##    ### ####o  ##  # ##  ##  ####  #  ##  o     ooo ###     # # #   ##ooo     o#o##  #    #  ##   ##o####  oo#oo##### #   ## # # oo      o###o# #    #     #   o# #   #oo##o## ##  #  #  #  #o##  ####o# o#    #  ##   # ##o  ####  o #G##     #  #  ## #o #  #   o# #      #  ###   ##o# ####  oo##  # #  ## # # # #o   ### ##oo ## ##   ####### #oo     #  #o#      # # #   ## #o ### ##  o###oooo ### ##    #o #    # #ooooo##oo ##    ooooo#    #        # #oo ##   o##     #    #  #  ## #o  ##ooo #   # ##  #  #### # #oooooo# #  #         ##  ####   # # # # #    ,110
,   # ## # # #  ###      # # #  # #  #  # ## #  ##    #  ## #        ###      #  # ## #          #      ##  ## # #  # ### #    ##   # # #    #  #  ### # #      ## ## # ##  # #   #   #    ## #####  # #   #  ## ####  ####  #  ### #   ##   #  #   #       #   #    #   #      ##  ##    # ##  #### ##### #  # ##  # ##   ##      #            # #### ##   ###    ##    ### # #  #   ## #   # # # #   #   #    # # #   ###    # ## # # #   # # # ##         #     ##    # #  # #      #   ####  #   # #   #   ###  #######       #  #  #     # #  #    ##     #      # ## ####  ###      # ## ## # ###  #    ##    #  ### ## # # #    #### ##   # #   #   # ##  # ## G# #  #   #  ##  # #      # # ##   #  ##### # ###  #     #   ##     ##   ####     # ### #       #   ## # ##     # #      # # #  #   ## #  # ##   # ###  #  #  #  #  # #  # # S# ###   #  ##    #         #   # # # # #  # #   #           #   #   # # # ### #  ,   # ## # # #  ###      # # #  # #  #  # ## #  ##    #  ## #        ### oooo #  # ## #          #   ooo##oo## # #  # ### #    ##ooo# # #oooo#  #  ### # #  oooo## ## # ##o # #   #   # ooo## #####  # #o  #  ## ####oo####  #  ### # o ##   #  #ooo#       #   #oooo#   #     o##  ##    # ## o#### ##### # o# ##  # ##   ##ooooo #oooo   oooo # #### ##   ###oooo##oo  ###o# #  #   ## #   # # # #oo # oo#    # # #   ###    # ##o# #o#   # # # ##         #   o ##oooo# #  # #      #   ####o #   #o#   #   ###  #######  o    # o#  #     # #  #    ## o   #  oooo# ## ####  ### ooooo# ## ## #o###  #    ##  oo#  ### ## # #o#    #### ##  o# #   #   # ##o # ##oG# #  #oo #  ##  # #   o  # #o##   # o##### # ###  # o   # o ##  ooo##   ####     #o### #ooooooo#   ## # ##     #o#      # # #  #   ## #  # ## o # ###  #  #  #  #  # #  # # S# ###   #  ##    #         #   # # # # #  # #   #           #   #   # # # ### #  ,112
